Date,Minimum,Maximum,Average
6/16/2013,26,32,29
6/17/2013,20,25,22.5
6/18/2013,22,26,24
6/19/2013,24,28,26
6/20/2013,22,26,24
6/21/2013,15,20,17.5
6/25/2013,25,30,27.5
6/26/2013,20,25,22.5
6/27/2013,18,24,21
6/28/2013,24,28,26
6/30/2013,18,22,20
7/1/2013,15,20,17.5
7/2/2013,15,20,17.5
7/3/2013,14,18,16
7/4/2013,14,18,16
7/5/2013,18,24,21
7/9/2013,20,25,22.5
7/10/2013,30,35,32.5
7/11/2013,32,38,35
7/12/2013,44,48,46
7/14/2013,50,55,52.5
7/15/2013,50,55,52.5
7/16/2013,48,52,50
7/17/2013,46,52,49
7/18/2013,40,45,42.5
7/19/2013,36,40,38
7/21/2013,28,32,30
7/22/2013,28,32,30
7/23/2013,30,35,32.5
7/24/2013,32,36,34
7/25/2013,40,45,42.5
7/26/2013,40,45,42.5
7/28/2013,40,45,42.5
7/29/2013,42,46,44
7/30/2013,38,42,40
7/31/2013,35,40,37.5
8/1/2013,34,38,36
8/2/2013,25,35,30
8/4/2013,25,30,27.5
8/5/2013,25,30,27.5
8/6/2013,28,34,31
8/7/2013,25,30,27.5
8/8/2013,20,25,22.5
8/12/2013,24,28,26
8/13/2013,25,30,27.5
8/14/2013,25,30,27.5
8/15/2013,25,32,28.5
8/16/2013,35,40,37.5
8/18/2013,30,35,32.5
8/19/2013,35,40,37.5
8/20/2013,38,42,40
8/23/2013,40,44,42
8/25/2013,30,35,32.5
8/26/2013,28,32,30
8/27/2013,28,32,30
8/29/2013,34,38,36
8/30/2013,30,35,32.5
9/1/2013,30,35,32.5
9/2/2013,35,40,37.5
9/3/2013,40,45,42.5
9/4/2013,40,45,42.5
9/5/2013,45,50,47.5
9/6/2013,50,55,52.5
9/8/2013,50,56,53
9/9/2013,55,60,57.5
9/10/2013,44,50,47
9/11/2013,38,42,40
9/12/2013,36,42,39
9/13/2013,35,40,37.5
9/15/2013,35,40,37.5
9/16/2013,32,38,35
9/17/2013,35,40,37.5
9/19/2013,35,40,37.5
9/20/2013,35,40,37.5
9/22/2013,30,35,32.5
9/23/2013,30,35,32.5
9/24/2013,30,35,32.5
9/25/2013,30,31,30.5
9/26/2013,30,35,32.5
9/27/2013,35,40,37.5
9/29/2013,35,40,37.5
9/30/2013,38,42,40
10/1/2013,38,42,40
10/2/2013,40,45,42.5
10/3/2013,40,45,42.5
10/4/2013,40,45,42.5
10/6/2013,65,75,70
10/7/2013,60,70,65
10/8/2013,55,60,57.5
10/9/2013,75,80,77.5
10/10/2013,75,80,77.5
10/11/2013,75,80,77.5
10/12/2013,60,70,65
10/13/2013,65,75,70
10/14/2013,65,75,70
10/15/2013,65,70,67.5
10/16/2013,55,65,60
10/17/2013,40,50,45
10/20/2013,30,35,32.5
10/21/2013,35,40,37.5
10/22/2013,30,35,32.5
10/23/2013,30,35,32.5
10/24/2013,35,40,37.5
10/25/2013,35,45,40
10/27/2013,45,50,47.5
10/28/2013,45,50,47.5
10/29/2013,45,55,50
10/30/2013,45,50,47.5
10/31/2013,45,50,47.5
11/1/2013,40,50,45
11/4/2013,50,55,52.5
11/5/2013,55,64,59.5
11/6/2013,60,70,65
11/7/2013,70,80,75
11/10/2013,50,60,55
11/11/2013,50,60,55
11/12/2013,70,80,75
11/13/2013,65,75,70
11/14/2013,56,65,60.5
11/15/2013,54,60,57
11/16/2013,60,70,65
11/17/2013,70,75,72.5
11/18/2013,60,70,65
11/20/2013,60,70,65
11/21/2013,55,65,60
11/22/2013,55,60,57.5
11/24/2013,50,60,55
11/25/2013,58,62,60
11/26/2013,60,70,65
11/27/2013,60,70,65
11/28/2013,55,60,57.5
11/29/2013,45,55,50
12/1/2013,45,50,47.5
12/2/2013,45,50,47.5
12/3/2013,40,50,45
12/4/2013,40,45,42.5
12/5/2013,25,30,27.5
12/6/2013,25,30,27.5
12/8/2013,25,30,27.5
12/9/2013,25,30,27.5
12/10/2013,30,35,32.5
12/11/2013,28,32,30
12/12/2013,25,30,27.5
12/13/2013,25,30,27.5
12/15/2013,22,28,25
12/16/2013,24,28,26
12/18/2013,22,28,25
12/19/2013,22,28,25
12/20/2013,22,26,24
12/22/2013,22,28,25
12/23/2013,25,30,27.5
12/24/2013,26,32,29
12/26/2013,32,38,35
12/27/2013,32,38,35
12/29/2013,32,36,34
12/31/2013,30,35,32.5
1/1/2014,30,35,32.5
1/2/2014,30,35,32.5
1/3/2014,30,35,32.5
1/5/2014,30,35,32.5
1/6/2014,30,35,32.5
1/7/2014,26,32,29
1/8/2014,30,35,32.5
1/9/2014,30,35,32.5
1/10/2014,30,35,32.5
1/12/2014,30,35,32.5
1/13/2014,30,35,32.5
1/14/2014,30,35,32.5
1/16/2014,32,36,34
1/17/2014,28,34,31
1/19/2014,24,28,26
1/20/2014,20,25,22.5
1/21/2014,18,25,21.5
1/22/2014,15,20,17.5
1/23/2014,16,22,19
1/24/2014,18,25,21.5
1/26/2014,18,20,19
1/27/2014,18,22,20
1/28/2014,18,24,21
1/29/2014,20,25,22.5
2/2/2014,20,25,22.5
2/3/2014,30,35,32.5
2/4/2014,30,35,32.5
2/5/2014,30,35,32.5
2/6/2014,28,34,31
2/7/2014,30,35,32.5
2/8/2014,32,36,34
2/9/2014,30,35,32.5
2/10/2014,25,30,27.5
2/11/2014,25,30,27.5
2/12/2014,25,30,27.5
2/13/2014,24,28,26
2/14/2014,25,30,27.5
2/16/2014,25,32,28.5
2/17/2014,28,32,30
2/18/2014,30,35,32.5
2/20/2014,34,38,36
2/21/2014,28,35,31.5
2/23/2014,25,30,27.5
2/24/2014,32,36,34
2/25/2014,30,35,32.5
2/26/2014,28,34,31
2/28/2014,32,38,35
3/3/2014,50,60,55
3/5/2014,45,52,48.5
3/6/2014,45,50,47.5
3/7/2014,45,50,47.5
3/9/2014,45,50,47.5
3/10/2014,40,45,42.5
3/11/2014,45,50,47.5
3/12/2014,45,50,47.5
3/13/2014,52,58,55
3/14/2014,52,58,55
3/17/2014,50,55,52.5
3/18/2014,30,36,33
3/19/2014,35,40,37.5
3/20/2014,40,45,42.5
3/21/2014,35,40,37.5
3/23/2014,25,30,27.5
3/24/2014,30,35,32.5
3/25/2014,35,40,37.5
3/26/2014,42,48,45
3/27/2014,40,45,42.5
3/28/2014,40,45,42.5
3/31/2014,35,45,40
4/1/2014,34,40,37
4/2/2014,36,45,40.5
4/3/2014,38,45,41.5
4/4/2014,38,45,41.5
4/6/2014,40,46,43
4/7/2014,40,45,42.5
4/9/2014,38,42,40
4/10/2014,30,40,35
4/11/2014,40,45,42.5
4/13/2014,45,50,47.5
4/15/2014,40,45,42.5
4/16/2014,38,42,40
4/17/2014,35,40,37.5
4/18/2014,34,36,35
4/20/2014,35,40,37.5
4/21/2014,30,35,32.5
4/22/2014,35,40,37.5
4/23/2014,32,36,34
4/25/2014,30,35,32.5
4/27/2014,32,36,34
4/28/2014,32,36,34
4/29/2014,28,32,30
4/30/2014,30,35,32.5
5/2/2014,28,32,30
5/4/2014,25,30,27.5
5/5/2014,18,24,21
5/6/2014,15,20,17.5
5/7/2014,12,15,13.5
5/8/2014,14,18,16
5/9/2014,15,20,17.5
5/11/2014,15,20,17.5
5/12/2014,24,28,26
5/13/2014,24,28,26
5/15/2014,20,25,22.5
5/16/2014,30,35,32.5
5/18/2014,25,30,27.5
5/19/2014,22,26,24
5/20/2014,20,25,22.5
5/21/2014,15,20,17.5
5/22/2014,14,18,16
5/23/2014,15,20,17.5
5/25/2014,16,22,19
5/26/2014,20,25,22.5
5/27/2014,20,25,22.5
5/28/2014,24,28,26
5/30/2014,20,25,22.5
6/1/2014,25,30,27.5
6/2/2014,28,32,30
6/3/2014,30,35,32.5
6/4/2014,35,40,37.5
6/5/2014,44,48,46
6/6/2014,40,45,42.5
6/8/2014,40,45,42.5
6/9/2014,35,40,37.5
6/10/2014,30,36,33
6/11/2014,26,32,29
6/12/2014,24,30,27
6/13/2014,25,30,27.5
6/15/2014,22,26,24
6/16/2014,18,22,20
6/17/2014,18,22,20
6/18/2014,15,20,17.5
6/19/2014,14,18,16
6/20/2014,14,20,17
6/23/2014,18,20,19
6/24/2014,14,18,16
6/25/2014,18,22,20
6/26/2014,18,24,21
6/27/2014,22,28,25
6/29/2014,20,25,22.5
6/30/2014,16,20,18
7/1/2014,16,20,18
7/2/2014,14,18,16
7/3/2014,15,20,17.5
7/4/2014,14,18,16
7/5/2014,14,18,16
7/6/2014,14,16,15
7/7/2014,14,18,16
7/8/2014,12,16,14
7/9/2014,12,16,14
7/10/2014,12,16,14
7/11/2014,12,16,14
7/12/2014,10,14,12
7/13/2014,12,18,15
7/14/2014,10,15,12.5
7/15/2014,10,15,12.5
7/16/2014,10,15,12.5
7/17/2014,12,15,13.5
7/18/2014,15,20,17.5
7/19/2014,15,20,17.5
7/20/2014,18,20,19
7/21/2014,15,20,17.5
7/22/2014,15,20,17.5
7/23/2014,15,20,17.5
7/24/2014,25,28,26.5
7/25/2014,28,30,29
7/26/2014,35,40,37.5
7/27/2014,35,40,37.5
7/28/2014,34,38,36
7/29/2014,32,36,34
7/30/2014,30,35,32.5
7/31/2014,34,36,35
8/1/2014,32,36,34
8/2/2014,32,36,34
8/3/2014,30,34,32
8/4/2014,28,34,31
8/5/2014,28,32,30
8/6/2014,28,32,30
8/7/2014,30,34,32
8/8/2014,24,28,26
8/9/2014,24,28,26
8/10/2014,22,26,24
8/11/2014,26,30,28
8/12/2014,24,28,26
8/13/2014,25,28,26.5
8/14/2014,25,28,26.5
8/15/2014,28,32,30
8/16/2014,32,36,34
8/17/2014,30,34,32
8/18/2014,34,38,36
8/19/2014,35,40,37.5
8/20/2014,42,46,44
8/21/2014,50,55,52.5
8/22/2014,50,55,52.5
8/23/2014,44,48,46
8/24/2014,50,55,52.5
8/25/2014,52,56,54
8/26/2014,60,65,62.5
8/27/2014,58,64,61
8/28/2014,52,56,54
8/29/2014,54,58,56
8/31/2014,40,55,47.5
9/1/2014,38,44,41
9/2/2014,38,42,40
9/3/2014,36,42,39
9/4/2014,35,40,37.5
9/5/2014,28,35,31.5
9/6/2014,28,34,31
9/7/2014,22,30,26
9/8/2014,25,30,27.5
9/9/2014,22,28,25
9/10/2014,22,26,24
9/11/2014,25,30,27.5
9/12/2014,28,32,30
9/13/2014,25,28,26.5
9/14/2014,30,35,32.5
9/15/2014,46,52,49
9/16/2014,46,52,49
9/17/2014,45,50,47.5
9/18/2014,46,52,49
9/19/2014,50,60,55
9/20/2014,55,65,60
9/21/2014,60,75,67.5
9/22/2014,55,60,57.5
9/23/2014,50,55,52.5
9/24/2014,50,60,55
9/26/2014,42,48,45
9/28/2014,44,49,46.5
9/29/2014,50,55,52.5
9/30/2014,55,65,60
10/8/2014,30,35,32.5
10/9/2014,28,35,31.5
10/10/2014,30,36,33
10/12/2014,32,36,34
10/13/2014,35,40,37.5
10/14/2014,48,55,51.5
10/15/2014,60,65,62.5
10/16/2014,55,65,60
10/17/2014,55,65,60
10/19/2014,45,50,47.5
10/20/2014,45,50,47.5
10/21/2014,50,55,52.5
10/22/2014,55,60,57.5
10/23/2014,50,58,54
10/24/2014,42,58,50
10/25/2014,36,58,47
10/26/2014,25,30,27.5
10/27/2014,30,35,32.5
10/28/2014,35,40,37.5
10/29/2014,25,30,27.5
10/30/2014,24,28,26
10/31/2014,28,34,31
11/1/2014,28,32,30
11/2/2014,26,30,28
11/3/2014,28,32,30
11/4/2014,30,36,33
11/5/2014,30,35,32.5
11/6/2014,28,34,31
11/7/2014,30,35,32.5
11/8/2014,30,35,32.5
11/9/2014,28,34,31
11/10/2014,22,28,25
11/11/2014,24,28,26
11/12/2014,18,24,21
11/13/2014,18,22,20
11/14/2014,18,22,20
11/15/2014,18,22,20
11/16/2014,18,22,20
11/17/2014,16,20,18
11/18/2014,15,20,17.5
11/19/2014,18,20,19
11/20/2014,15,20,17.5
11/21/2014,16,20,18
11/22/2014,20,24,22
11/23/2014,20,26,23
11/24/2014,18,25,21.5
11/25/2014,20,25,22.5
11/26/2014,25,30,27.5
11/27/2014,28,35,31.5
11/28/2014,28,32,30
11/29/2014,28,32,30
11/30/2014,28,35,31.5
12/1/2014,22,28,25
12/2/2014,25,30,27.5
12/3/2014,25,30,27.5
12/4/2014,28,30,29
12/5/2014,28,32,30
12/6/2014,30,34,32
12/7/2014,30,34,32
12/8/2014,30,35,32.5
12/9/2014,32,35,33.5
12/10/2014,30,34,32
12/11/2014,25,30,27.5
12/12/2014,22,26,24
12/13/2014,18,22,20
12/14/2014,17,22,19.5
12/15/2014,22,28,25
12/16/2014,24,30,27
12/17/2014,32,36,34
12/18/2014,34,40,37
12/19/2014,30,35,32.5
12/21/2014,25,30,27.5
12/22/2014,25,35,30
12/23/2014,40,45,42.5
12/24/2014,35,45,40
12/25/2014,35,45,40
12/26/2014,38,44,41
12/27/2014,40,45,42.5
12/28/2014,35,40,37.5
12/29/2014,40,45,42.5
12/30/2014,40,45,42.5
12/31/2014,34,38,36
1/1/2015,32,36,34
1/2/2015,35,40,37.5
1/3/2015,40,45,42.5
1/4/2015,30,36,33
1/5/2015,30,40,35
1/6/2015,30,36,33
1/7/2015,25,30,27.5
1/8/2015,25,30,27.5
1/9/2015,16,22,19
1/11/2015,20,25,22.5
1/12/2015,18,22,20
1/13/2015,20,25,22.5
1/14/2015,20,25,22.5
1/15/2015,25,30,27.5
1/16/2015,28,32,30
1/17/2015,25,30,27.5
1/18/2015,26,30,28
1/19/2015,25,30,27.5
1/20/2015,25,30,27.5
1/21/2015,25,30,27.5
1/22/2015,25,30,27.5
1/23/2015,25,30,27.5
1/25/2015,22,24,23
1/26/2015,22,28,25
1/27/2015,20,22,21
1/28/2015,16,20,18
1/29/2015,15,20,17.5
1/31/2015,15,20,17.5
2/1/2015,14,18,16
2/2/2015,15,20,17.5
2/3/2015,18,22,20
2/4/2015,14,18,16
2/5/2015,14,18,16
2/6/2015,14,18,16
2/7/2015,16,20,18
2/8/2015,16,20,18
2/9/2015,15,20,17.5
2/10/2015,16,20,18
2/11/2015,15,20,17.5
2/12/2015,15,18,16.5
2/13/2015,16,20,18
2/14/2015,15,18,16.5
2/15/2015,15,18,16.5
2/16/2015,15,20,17.5
2/18/2015,12,16,14
2/19/2015,12,18,15
2/20/2015,12,16,14
2/22/2015,14,18,16
2/23/2015,14,18,16
2/24/2015,12,16,14
2/25/2015,14,18,16
2/26/2015,12,16,14
2/27/2015,12,18,15
3/1/2015,16,20,18
3/2/2015,16,20,18
3/3/2015,18,22,20
3/6/2015,18,24,21
3/9/2015,16,20,18
3/10/2015,16,20,18
3/11/2015,38,40,39
3/12/2015,30,36,33
3/13/2015,30,36,33
3/14/2015,30,35,32.5
3/15/2015,30,35,32.5
3/16/2015,40,44,42
3/17/2015,40,45,42.5
3/18/2015,40,45,42.5
3/19/2015,50,60,55
3/20/2015,50,60,55
3/21/2015,50,60,55
3/22/2015,50,60,55
3/23/2015,50,55,52.5
3/24/2015,50,55,52.5
3/25/2015,45,50,47.5
3/26/2015,40,50,45
3/27/2015,50,60,55
3/28/2015,50,55,52.5
3/29/2015,50,52,51
3/30/2015,50,55,52.5
3/31/2015,35,40,37.5
4/1/2015,28,30,29
4/2/2015,34,36,35
4/3/2015,30,35,32.5
4/4/2015,30,35,32.5
4/5/2015,30,35,32.5
4/6/2015,28,32,30
4/7/2015,25,30,27.5
4/8/2015,30,35,32.5
4/10/2015,40,45,42.5
4/12/2015,35,40,37.5
4/13/2015,32,35,33.5
4/14/2015,35,40,37.5
4/15/2015,30,35,32.5
4/16/2015,30,35,32.5
4/17/2015,30,35,32.5
4/18/2015,30,35,32.5
4/19/2015,30,35,32.5
4/20/2015,20,25,22.5
4/21/2015,30,35,32.5
4/22/2015,25,30,27.5
4/23/2015,30,35,32.5
4/24/2015,50,55,52.5
4/25/2015,50,60,55
4/26/2015,35,40,37.5
4/27/2015,35,35,35
4/28/2015,50,55,52.5
4/29/2015,55,60,57.5
4/30/2015,30,35,32.5
5/1/2015,30,35,32.5
5/2/2015,25,30,27.5
5/3/2015,12,15,13.5
5/4/2015,30,35,32.5
5/5/2015,45,50,47.5
5/6/2015,60,65,62.5
5/7/2015,55,60,57.5
5/8/2015,50,60,55
5/10/2015,50,55,52.5
5/11/2015,50,52,51
5/12/2015,40,45,42.5
5/13/2015,35,40,37.5
5/14/2015,35,40,37.5
5/15/2015,30,40,35
5/16/2015,30,36,33
5/17/2015,30,35,32.5
5/18/2015,30,35,32.5
5/19/2015,30,35,32.5
5/20/2015,35,40,37.5
5/21/2015,35,40,37.5
5/22/2015,60,65,62.5
5/23/2015,65,75,70
5/24/2015,70,75,72.5
5/25/2015,70,75,72.5
5/26/2015,70,75,72.5
5/27/2015,70,75,72.5
5/28/2015,70,75,72.5
5/29/2015,70,75,72.5
5/30/2015,70,80,75
5/31/2015,60,65,62.5
6/1/2015,50,55,52.5
6/2/2015,50,55,52.5
6/3/2015,55,60,57.5
6/4/2015,55,60,57.5
6/5/2015,55,60,57.5
6/6/2015,55,70,62.5
6/7/2015,40,45,42.5
6/8/2015,45,50,47.5
6/9/2015,45,50,47.5
6/10/2015,40,45,42.5
6/11/2015,50,55,52.5
6/12/2015,45,50,47.5
6/13/2015,45,55,50
6/14/2015,50,55,52.5
6/15/2015,38,43,40.5
6/16/2015,30,36,33
6/17/2015,38,40,39
6/18/2015,35,40,37.5
6/19/2015,35,40,37.5
6/20/2015,30,40,35
6/21/2015,35,40,37.5
6/22/2015,30,35,32.5
6/23/2015,34,38,36
6/24/2015,40,45,42.5
6/25/2015,35,43,39
6/26/2015,35,40,37.5
6/27/2015,30,50,40
6/28/2015,40,45,42.5
6/29/2015,40,50,45
6/30/2015,40,50,45
7/1/2015,40,50,45
7/2/2015,40,50,45
7/3/2015,35,40,37.5
7/4/2015,30,42,36
7/5/2015,40,50,45
7/6/2015,40,50,45
7/7/2015,50,60,55
7/8/2015,50,60,55
7/9/2015,50,60,55
7/10/2015,50,60,55
7/11/2015,50,60,55
7/12/2015,60,70,65
7/13/2015,60,70,65
7/14/2015,60,70,65
7/15/2015,50,60,55
7/16/2015,50,60,55
7/17/2015,50,60,55
7/18/2015,50,60,55
7/19/2015,50,60,55
7/20/2015,50,60,55
7/21/2015,60,70,65
7/22/2015,50,60,55
7/23/2015,50,60,55
7/24/2015,50,60,55
7/25/2015,40,50,45
7/26/2015,40,50,45
7/27/2015,40,50,45
7/28/2015,40,50,45
7/29/2015,45,55,50
7/30/2015,45,55,50
7/31/2015,45,55,50
8/1/2015,45,54,49.5
8/2/2015,50,60,55
8/3/2015,50,60,55
8/4/2015,50,60,55
8/5/2015,50,60,55
8/6/2015,60,70,65
8/7/2015,60,68,64
8/8/2015,68,80,74
8/9/2015,70,80,75
8/10/2015,70,75,72.5
8/11/2015,60,70,65
8/12/2015,60,70,65
8/13/2015,50,60,55
8/14/2015,45,55,50
8/15/2015,44,50,47
8/16/2015,40,50,45
8/17/2015,40,50,45
8/18/2015,40,50,45
8/19/2015,35,45,40
8/20/2015,35,40,37.5
8/21/2015,35,40,37.5
8/22/2015,30,40,35
8/23/2015,35,40,37.5
8/24/2015,35,40,37.5
8/25/2015,40,50,45
8/26/2015,40,50,45
8/27/2015,50,60,55
8/28/2015,55,60,57.5
8/29/2015,50,55,52.5
8/30/2015,45,50,47.5
8/31/2015,40,45,42.5
9/1/2015,35,40,37.5
9/2/2015,30,40,35
9/3/2015,30,40,35
9/4/2015,30,35,32.5
9/5/2015,28,30,29
9/6/2015,30,35,32.5
9/7/2015,28,35,31.5
9/8/2015,28,35,31.5
9/9/2015,25,30,27.5
9/10/2015,25,30,27.5
9/11/2015,25,30,27.5
9/12/2015,24,28,26
9/13/2015,30,40,35
9/14/2015,35,45,40
9/15/2015,28,35,31.5
9/16/2015,25,35,30
9/17/2015,25,30,27.5
9/18/2015,25,35,30
9/19/2015,20,26,23
9/20/2015,25,30,27.5
9/21/2015,15,25,20
9/22/2015,20,25,22.5
9/23/2015,25,35,30
9/24/2015,20,30,25
9/25/2015,20,30,25
9/26/2015,18,26,22
9/27/2015,25,30,27.5
9/28/2015,20,30,25
9/29/2015,20,25,22.5
9/30/2015,20,30,25
10/1/2015,20,30,25
10/2/2015,20,25,22.5
10/3/2015,16,24,20
10/4/2015,20,25,22.5
10/5/2015,15,20,17.5
10/6/2015,15,20,17.5
10/7/2015,20,25,22.5
10/8/2015,20,25,22.5
10/9/2015,20,25,22.5
10/10/2015,18,25,21.5
10/11/2015,20,25,22.5
10/12/2015,20,30,25
10/13/2015,20,25,22.5
10/14/2015,15,25,20
10/15/2015,15,25,20
10/16/2015,15,25,20
10/17/2015,12,16,14
10/18/2015,15,20,17.5
10/19/2015,15,25,20
10/20/2015,15,20,17.5
10/21/2015,20,30,25
10/22/2015,40,50,45
10/23/2015,50,60,55
10/24/2015,30,35,32.5
10/25/2015,20,30,25
10/26/2015,20,25,22.5
10/27/2015,15,20,17.5
10/28/2015,10,20,15
10/29/2015,10,20,15
10/30/2015,40,50,45
10/31/2015,24,35,29.5
11/1/2015,20,30,25
11/2/2015,20,30,25
11/3/2015,25,30,27.5
11/4/2015,40,45,42.5
11/5/2015,40,50,45
11/6/2015,40,50,45
11/7/2015,44,55,49.5
11/8/2015,60,70,65
11/9/2015,50,60,55
11/10/2015,50,60,55
11/11/2015,60,70,65
11/12/2015,50,60,55
11/13/2015,55,60,57.5
11/14/2015,56,68,62
11/15/2015,90,100,95
11/16/2015,55,65,60
11/17/2015,45,55,50
11/18/2015,30,40,35
11/19/2015,35,45,40
11/20/2015,50,60,55
11/21/2015,50,56,53
11/22/2015,60,70,65
11/23/2015,70,75,72.5
11/24/2015,50,60,55
11/25/2015,60,70,65
11/26/2015,60,70,65
11/27/2015,60,70,65
11/28/2015,55,65,60
11/29/2015,50,65,57.5
11/30/2015,50,60,55
12/1/2015,50,60,55
12/2/2015,50,60,55
12/3/2015,50,60,55
12/4/2015,45,50,47.5
12/5/2015,42,52,47
12/6/2015,40,50,45
12/7/2015,45,55,50
12/8/2015,40,50,45
12/9/2015,50,55,52.5
12/10/2015,45,50,47.5
12/11/2015,45,50,47.5
12/12/2015,45,58,51.5
12/13/2015,45,50,47.5
12/14/2015,45,50,47.5
12/15/2015,45,55,50
12/16/2015,45,50,47.5
12/17/2015,40,50,45
12/18/2015,40,50,45
12/19/2015,35,45,40
12/20/2015,40,50,45
12/21/2015,40,50,45
12/22/2015,40,50,45
12/23/2015,40,50,45
12/24/2015,40,50,45
12/25/2015,45,52,48.5
12/26/2015,50,60,55
12/27/2015,40,50,45
12/28/2015,40,50,45
12/29/2015,40,50,45
12/30/2015,40,45,42.5
12/31/2015,40,50,45
1/1/2016,40,50,45
1/2/2016,35,44,39.5
1/3/2016,30,40,35
1/4/2016,30,40,35
1/5/2016,25,30,27.5
1/6/2016,20,30,25
1/7/2016,15,20,17.5
1/8/2016,15,20,17.5
1/9/2016,15,20,17.5
1/10/2016,15,20,17.5
1/11/2016,15,20,17.5
1/12/2016,15,20,17.5
1/13/2016,15,20,17.5
1/14/2016,15,20,17.5
1/15/2016,15,20,17.5
1/16/2016,15,24,19.5
1/17/2016,15,20,17.5
1/18/2016,15,20,17.5
1/19/2016,15,20,17.5
1/20/2016,15,20,17.5
1/21/2016,15,20,17.5
1/22/2016,15,20,17.5
1/23/2016,25,30,27.5
1/24/2016,20,30,25
1/25/2016,20,30,25
1/26/2016,18,25,21.5
1/27/2016,15,20,17.5
1/28/2016,15,20,17.5
1/29/2016,20,25,22.5
1/30/2016,20,25,22.5
1/31/2016,15,20,17.5
2/1/2016,20,30,25
2/2/2016,20,30,25
2/3/2016,20,30,25
2/4/2016,30,35,32.5
2/5/2016,25,30,27.5
2/6/2016,25,30,27.5
2/7/2016,20,30,25
2/8/2016,25,30,27.5
2/9/2016,20,25,22.5
2/10/2016,20,30,25
2/11/2016,25,30,27.5
2/12/2016,25,30,27.5
2/13/2016,20,25,22.5
2/14/2016,25,30,27.5
2/15/2016,25,30,27.5
2/16/2016,25,30,27.5
2/17/2016,25,30,27.5
2/18/2016,25,30,27.5
2/19/2016,25,30,27.5
2/20/2016,30,35,32.5
2/21/2016,20,30,25
2/22/2016,20,25,22.5
2/23/2016,20,30,25
2/24/2016,25,30,27.5
2/25/2016,20,30,25
2/26/2016,20,25,22.5
2/27/2016,20,24,22
2/28/2016,20,25,22.5
2/29/2016,20,30,25
3/1/2016,20,25,22.5
3/2/2016,25,30,27.5
3/4/2016,25,30,27.5
3/5/2016,30,35,32.5
3/6/2016,30,40,35
3/7/2016,25,32,28.5
3/8/2016,25,28,26.5
3/9/2016,20,25,22.5
3/10/2016,25,30,27.5
3/11/2016,25,30,27.5
3/12/2016,28,35,31.5
3/13/2016,25,30,27.5
3/15/2016,35,40,37.5
3/16/2016,35,40,37.5
3/17/2016,30,40,35
3/18/2016,35,40,37.5
3/19/2016,38,40,39
3/20/2016,40,45,42.5
3/21/2016,40,50,45
3/22/2016,40,50,45
3/23/2016,40,45,42.5
3/24/2016,40,50,45
3/25/2016,40,50,45
3/26/2016,37,42,39.5
3/27/2016,40,45,42.5
3/28/2016,40,45,42.5
3/29/2016,30,40,35
3/30/2016,30,35,32.5
3/31/2016,30,35,32.5
4/1/2016,25,30,27.5
4/2/2016,35,40,37.5
4/3/2016,30,35,32.5
4/4/2016,25,30,27.5
4/5/2016,25,30,27.5
4/6/2016,25,30,27.5
4/7/2016,25,30,27.5
4/8/2016,35,40,37.5
4/9/2016,28,35,31.5
4/10/2016,25,30,27.5
4/11/2016,25,30,27.5
4/12/2016,22,30,26
4/13/2016,25,30,27.5
4/14/2016,25,30,27.5
4/15/2016,25,30,27.5
4/16/2016,20,25,22.5
4/17/2016,20,25,22.5
4/18/2016,15,20,17.5
4/19/2016,15,20,17.5
4/20/2016,15,20,17.5
4/21/2016,15,20,17.5
4/22/2016,20,25,22.5
4/23/2016,25,30,27.5
4/24/2016,30,35,32.5
4/25/2016,30,40,35
4/26/2016,30,40,35
4/27/2016,35,45,40
4/28/2016,38,45,41.5
4/29/2016,45,50,47.5
4/30/2016,40,45,42.5
5/1/2016,30,42,36
5/2/2016,40,50,45
5/3/2016,40,50,45
5/4/2016,50,60,55
5/5/2016,60,70,65
5/6/2016,60,65,62.5
5/7/2016,60,65,62.5
5/8/2016,50,60,55
5/9/2016,50,60,55
5/10/2016,50,60,55
5/11/2016,50,60,55
5/12/2016,50,60,55
5/13/2016,50,60,55
5/14/2016,55,60,57.5
5/15/2016,60,65,62.5
5/16/2016,50,55,52.5
5/17/2016,50,60,55
5/18/2016,45,55,50
5/19/2016,55,65,60
5/20/2016,70,80,75
5/21/2016,60,70,65
5/22/2016,70,80,75
5/23/2016,70,80,75
5/24/2016,60,70,65
5/25/2016,50,60,55
5/26/2016,50,60,55
5/27/2016,50,60,55
5/28/2016,60,70,65
5/29/2016,50,60,55
5/30/2016,60,70,65
5/31/2016,60,70,65
6/1/2016,50,60,55
6/2/2016,60,70,65
6/3/2016,60,70,65
6/4/2016,50,60,55
6/5/2016,60,70,65
6/6/2016,70,80,75
6/7/2016,50,60,55
6/8/2016,50,60,55
6/9/2016,40,50,45
6/10/2016,50,60,55
6/11/2016,40,55,47.5
6/12/2016,50,60,55
6/13/2016,50,60,55
6/14/2016,35,45,40
6/15/2016,35,40,37.5
6/16/2016,30,38,34
6/17/2016,40,50,45
6/18/2016,25,40,32.5
6/19/2016,40,50,45
6/20/2016,40,50,45
6/21/2016,45,50,47.5
6/22/2016,50,60,55
6/23/2016,50,60,55
6/24/2016,40,50,45
6/25/2016,30,40,35
6/26/2016,50,60,55
6/27/2016,50,55,52.5
6/28/2016,60,70,65
6/29/2016,60,70,65
6/30/2016,60,70,65
