Date,Minimum,Maximum,Average
2013-06-16,26,32,29
2013-06-17,20,25,22.5
2013-06-18,22,26,24
2013-06-19,24,28,26
2013-06-20,22,26,24
2013-06-21,15,20,17.5
2013-06-25,25,30,27.5
2013-06-26,20,25,22.5
2013-06-27,18,24,21
2013-06-28,24,28,26
2013-06-30,18,22,20
2013-07-01,15,20,17.5
2013-07-02,15,20,17.5
2013-07-03,14,18,16
2013-07-04,14,18,16
2013-07-05,18,24,21
2013-07-09,20,25,22.5
2013-07-10,30,35,32.5
2013-07-11,32,38,35
2013-07-12,44,48,46
2013-07-14,50,55,52.5
2013-07-15,50,55,52.5
2013-07-16,48,52,50
2013-07-17,46,52,49
2013-07-18,40,45,42.5
2013-07-19,36,40,38
2013-07-21,28,32,30
2013-07-22,28,32,30
2013-07-23,30,35,32.5
2013-07-24,32,36,34
2013-07-25,40,45,42.5
2013-07-26,40,45,42.5
2013-07-28,40,45,42.5
2013-07-29,42,46,44
2013-07-30,38,42,40
2013-07-31,35,40,37.5
2013-08-01,34,38,36
2013-08-02,25,35,30
2013-08-04,25,30,27.5
2013-08-05,25,30,27.5
2013-08-06,28,34,31
2013-08-07,25,30,27.5
2013-08-08,20,25,22.5
2013-08-12,24,28,26
2013-08-13,25,30,27.5
2013-08-14,25,30,27.5
2013-08-15,25,32,28.5
2013-08-16,35,40,37.5
2013-08-18,30,35,32.5
2013-08-19,35,40,37.5
2013-08-20,38,42,40
2013-08-23,40,44,42
2013-08-25,30,35,32.5
2013-08-26,28,32,30
2013-08-27,28,32,30
2013-08-29,34,38,36
2013-08-30,30,35,32.5
2013-09-01,30,35,32.5
2013-09-02,35,40,37.5
2013-09-03,40,45,42.5
2013-09-04,40,45,42.5
2013-09-05,45,50,47.5
2013-09-06,50,55,52.5
2013-09-08,50,56,53
2013-09-09,55,60,57.5
2013-09-10,44,50,47
2013-09-11,38,42,40
2013-09-12,36,42,39
2013-09-13,35,40,37.5
2013-09-15,35,40,37.5
2013-09-16,32,38,35
2013-09-17,35,40,37.5
2013-09-19,35,40,37.5
2013-09-20,35,40,37.5
2013-09-22,30,35,32.5
2013-09-23,30,35,32.5
2013-09-24,30,35,32.5
2013-09-25,30,31,30.5
2013-09-26,30,35,32.5
2013-09-27,35,40,37.5
2013-09-29,35,40,37.5
2013-09-30,38,42,40
2013-10-01,38,42,40
2013-10-02,40,45,42.5
2013-10-03,40,45,42.5
2013-10-04,40,45,42.5
2013-10-06,65,75,70
2013-10-07,60,70,65
2013-10-08,55,60,57.5
2013-10-09,75,80,77.5
2013-10-10,75,80,77.5
2013-10-11,75,80,77.5
2013-10-12,60,70,65
2013-10-13,65,75,70
2013-10-14,65,75,70
2013-10-15,65,70,67.5
2013-10-16,55,65,60
2013-10-17,40,50,45
2013-10-20,30,35,32.5
2013-10-21,35,40,37.5
2013-10-22,30,35,32.5
2013-10-23,30,35,32.5
2013-10-24,35,40,37.5
2013-10-25,35,45,40
2013-10-27,45,50,47.5
2013-10-28,45,50,47.5
2013-10-29,45,55,50
2013-10-30,45,50,47.5
2013-10-31,45,50,47.5
2013-11-01,40,50,45
2013-11-04,50,55,52.5
2013-11-05,55,64,59.5
2013-11-06,60,70,65
2013-11-07,70,80,75
2013-11-10,50,60,55
2013-11-11,50,60,55
2013-11-12,70,80,75
2013-11-13,65,75,70
2013-11-14,56,65,60.5
2013-11-15,54,60,57
2013-11-16,60,70,65
2013-11-17,70,75,72.5
2013-11-18,60,70,65
2013-11-20,60,70,65
2013-11-21,55,65,60
2013-11-22,55,60,57.5
2013-11-24,50,60,55
2013-11-25,58,62,60
2013-11-26,60,70,65
2013-11-27,60,70,65
2013-11-28,55,60,57.5
2013-11-29,45,55,50
2013-12-01,45,50,47.5
2013-12-02,45,50,47.5
2013-12-03,40,50,45
2013-12-04,40,45,42.5
2013-12-05,25,30,27.5
2013-12-06,25,30,27.5
2013-12-08,25,30,27.5
2013-12-09,25,30,27.5
2013-12-10,30,35,32.5
2013-12-11,28,32,30
2013-12-12,25,30,27.5
2013-12-13,25,30,27.5
2013-12-15,22,28,25
2013-12-16,24,28,26
2013-12-18,22,28,25
2013-12-19,22,28,25
2013-12-20,22,26,24
2013-12-22,22,28,25
2013-12-23,25,30,27.5
2013-12-24,26,32,29
2013-12-26,32,38,35
2013-12-27,32,38,35
2013-12-29,32,36,34
2013-12-31,30,35,32.5
2014-01-01,30,35,32.5
2014-01-02,30,35,32.5
2014-01-03,30,35,32.5
2014-01-05,30,35,32.5
2014-01-06,30,35,32.5
2014-01-07,26,32,29
2014-01-08,30,35,32.5
2014-01-09,30,35,32.5
2014-01-10,30,35,32.5
2014-01-12,30,35,32.5
2014-01-13,30,35,32.5
2014-01-14,30,35,32.5
2014-01-16,32,36,34
2014-01-17,28,34,31
2014-01-19,24,28,26
2014-01-20,20,25,22.5
2014-01-21,18,25,21.5
2014-01-22,15,20,17.5
2014-01-23,16,22,19
2014-01-24,18,25,21.5
2014-01-26,18,20,19
2014-01-27,18,22,20
2014-01-28,18,24,21
2014-01-29,20,25,22.5
2014-02-02,20,25,22.5
2014-02-03,30,35,32.5
2014-02-04,30,35,32.5
2014-02-05,30,35,32.5
2014-02-06,28,34,31
2014-02-07,30,35,32.5
2014-02-08,32,36,34
2014-02-09,30,35,32.5
2014-02-10,25,30,27.5
2014-02-11,25,30,27.5
2014-02-12,25,30,27.5
2014-02-13,24,28,26
2014-02-14,25,30,27.5
2014-02-16,25,32,28.5
2014-02-17,28,32,30
2014-02-18,30,35,32.5
2014-02-20,34,38,36
2014-02-21,28,35,31.5
2014-02-23,25,30,27.5
2014-02-24,32,36,34
2014-02-25,30,35,32.5
2014-02-26,28,34,31
2014-02-28,32,38,35
2014-03-03,50,60,55
2014-03-05,45,52,48.5
2014-03-06,45,50,47.5
2014-03-07,45,50,47.5
2014-03-09,45,50,47.5
2014-03-10,40,45,42.5
2014-03-11,45,50,47.5
2014-03-12,45,50,47.5
2014-03-13,52,58,55
2014-03-14,52,58,55
2014-03-17,50,55,52.5
2014-03-18,30,36,33
2014-03-19,35,40,37.5
2014-03-20,40,45,42.5
2014-03-21,35,40,37.5
2014-03-23,25,30,27.5
2014-03-24,30,35,32.5
2014-03-25,35,40,37.5
2014-03-26,42,48,45
2014-03-27,40,45,42.5
2014-03-28,40,45,42.5
2014-03-31,35,45,40
2014-04-01,34,40,37
2014-04-02,36,45,40.5
2014-04-03,38,45,41.5
2014-04-04,38,45,41.5
2014-04-06,40,46,43
2014-04-07,40,45,42.5
2014-04-09,38,42,40
2014-04-10,30,40,35
2014-04-11,40,45,42.5
2014-04-13,45,50,47.5
2014-04-15,40,45,42.5
2014-04-16,38,42,40
2014-04-17,35,40,37.5
2014-04-18,34,36,35
2014-04-20,35,40,37.5
2014-04-21,30,35,32.5
2014-04-22,35,40,37.5
2014-04-23,32,36,34
2014-04-25,30,35,32.5
2014-04-27,32,36,34
2014-04-28,32,36,34
2014-04-29,28,32,30
2014-04-30,30,35,32.5
2014-05-02,28,32,30
2014-05-04,25,30,27.5
2014-05-05,18,24,21
2014-05-06,15,20,17.5
2014-05-07,12,15,13.5
2014-05-08,14,18,16
2014-05-09,15,20,17.5
2014-05-11,15,20,17.5
2014-05-12,24,28,26
2014-05-13,24,28,26
2014-05-15,20,25,22.5
2014-05-16,30,35,32.5
2014-05-18,25,30,27.5
2014-05-19,22,26,24
2014-05-20,20,25,22.5
2014-05-21,15,20,17.5
2014-05-22,14,18,16
2014-05-23,15,20,17.5
2014-05-25,16,22,19
2014-05-26,20,25,22.5
2014-05-27,20,25,22.5
2014-05-28,24,28,26
2014-05-30,20,25,22.5
2014-06-01,25,30,27.5
2014-06-02,28,32,30
2014-06-03,30,35,32.5
2014-06-04,35,40,37.5
2014-06-05,44,48,46
2014-06-06,40,45,42.5
2014-06-08,40,45,42.5
2014-06-09,35,40,37.5
2014-06-10,30,36,33
2014-06-11,26,32,29
2014-06-12,24,30,27
2014-06-13,25,30,27.5
2014-06-15,22,26,24
2014-06-16,18,22,20
2014-06-17,18,22,20
2014-06-18,15,20,17.5
2014-06-19,14,18,16
2014-06-20,14,20,17
2014-06-23,18,20,19
2014-06-24,14,18,16
2014-06-25,18,22,20
2014-06-26,18,24,21
2014-06-27,22,28,25
2014-06-29,20,25,22.5
2014-06-30,16,20,18
2014-07-01,16,20,18
2014-07-02,14,18,16
2014-07-03,15,20,17.5
2014-07-04,14,18,16
2014-07-05,14,18,16
2014-07-06,14,16,15
2014-07-07,14,18,16
2014-07-08,12,16,14
2014-07-09,12,16,14
2014-07-10,12,16,14
2014-07-11,12,16,14
2014-07-12,10,14,12
2014-07-13,12,18,15
2014-07-14,10,15,12.5
2014-07-15,10,15,12.5
2014-07-16,10,15,12.5
2014-07-17,12,15,13.5
2014-07-18,15,20,17.5
2014-07-19,15,20,17.5
2014-07-20,18,20,19
2014-07-21,15,20,17.5
2014-07-22,15,20,17.5
2014-07-23,15,20,17.5
2014-07-24,25,28,26.5
2014-07-25,28,30,29
2014-07-26,35,40,37.5
2014-07-27,35,40,37.5
2014-07-28,34,38,36
2014-07-29,32,36,34
2014-07-30,30,35,32.5
2014-07-31,34,36,35
2014-08-01,32,36,34
2014-08-02,32,36,34
2014-08-03,30,34,32
2014-08-04,28,34,31
2014-08-05,28,32,30
2014-08-06,28,32,30
2014-08-07,30,34,32
2014-08-08,24,28,26
2014-08-09,24,28,26
2014-08-10,22,26,24
2014-08-11,26,30,28
2014-08-12,24,28,26
2014-08-13,25,28,26.5
2014-08-14,25,28,26.5
2014-08-15,28,32,30
2014-08-16,32,36,34
2014-08-17,30,34,32
2014-08-18,34,38,36
2014-08-19,35,40,37.5
2014-08-20,42,46,44
2014-08-21,50,55,52.5
2014-08-22,50,55,52.5
2014-08-23,44,48,46
2014-08-24,50,55,52.5
2014-08-25,52,56,54
2014-08-26,60,65,62.5
2014-08-27,58,64,61
2014-08-28,52,56,54
2014-08-29,54,58,56
2014-08-31,40,55,47.5
2014-09-01,38,44,41
2014-09-02,38,42,40
2014-09-03,36,42,39
2014-09-04,35,40,37.5
2014-09-05,28,35,31.5
2014-09-06,28,34,31
2014-09-07,22,30,26
2014-09-08,25,30,27.5
2014-09-09,22,28,25
2014-09-10,22,26,24
2014-09-11,25,30,27.5
2014-09-12,28,32,30
2014-09-13,25,28,26.5
2014-09-14,30,35,32.5
2014-09-15,46,52,49
2014-09-16,46,52,49
2014-09-17,45,50,47.5
2014-09-18,46,52,49
2014-09-19,50,60,55
2014-09-20,55,65,60
2014-09-21,60,75,67.5
2014-09-22,55,60,57.5
2014-09-23,50,55,52.5
2014-09-24,50,60,55
2014-09-26,42,48,45
2014-09-28,44,49,46.5
2014-09-29,50,55,52.5
2014-09-30,55,65,60
2014-10-08,30,35,32.5
2014-10-09,28,35,31.5
2014-10-10,30,36,33
2014-10-12,32,36,34
2014-10-13,35,40,37.5
2014-10-14,48,55,51.5
2014-10-15,60,65,62.5
2014-10-16,55,65,60
2014-10-17,55,65,60
2014-10-19,45,50,47.5
2014-10-20,45,50,47.5
2014-10-21,50,55,52.5
2014-10-22,55,60,57.5
2014-10-23,50,58,54
2014-10-24,42,58,50
2014-10-25,36,58,47
2014-10-26,25,30,27.5
2014-10-27,30,35,32.5
2014-10-28,35,40,37.5
2014-10-29,25,30,27.5
2014-10-30,24,28,26
2014-10-31,28,34,31
2014-11-01,28,32,30
2014-11-02,26,30,28
2014-11-03,28,32,30
2014-11-04,30,36,33
2014-11-05,30,35,32.5
2014-11-06,28,34,31
2014-11-07,30,35,32.5
2014-11-08,30,35,32.5
2014-11-09,28,34,31
2014-11-10,22,28,25
2014-11-11,24,28,26
2014-11-12,18,24,21
2014-11-13,18,22,20
2014-11-14,18,22,20
2014-11-15,18,22,20
2014-11-16,18,22,20
2014-11-17,16,20,18
2014-11-18,15,20,17.5
2014-11-19,18,20,19
2014-11-20,15,20,17.5
2014-11-21,16,20,18
2014-11-22,20,24,22
2014-11-23,20,26,23
2014-11-24,18,25,21.5
2014-11-25,20,25,22.5
2014-11-26,25,30,27.5
2014-11-27,28,35,31.5
2014-11-28,28,32,30
2014-11-29,28,32,30
2014-11-30,28,35,31.5
2014-12-01,22,28,25
2014-12-02,25,30,27.5
2014-12-03,25,30,27.5
2014-12-04,28,30,29
2014-12-05,28,32,30
2014-12-06,30,34,32
2014-12-07,30,34,32
2014-12-08,30,35,32.5
2014-12-09,32,35,33.5
2014-12-10,30,34,32
2014-12-11,25,30,27.5
2014-12-12,22,26,24
2014-12-13,18,22,20
2014-12-14,17,22,19.5
2014-12-15,22,28,25
2014-12-16,24,30,27
2014-12-17,32,36,34
2014-12-18,34,40,37
2014-12-19,30,35,32.5
2014-12-21,25,30,27.5
2014-12-22,25,35,30
2014-12-23,40,45,42.5
2014-12-24,35,45,40
2014-12-25,35,45,40
2014-12-26,38,44,41
2014-12-27,40,45,42.5
2014-12-28,35,40,37.5
2014-12-29,40,45,42.5
2014-12-30,40,45,42.5
2014-12-31,34,38,36
2015-01-01,32,36,34
2015-01-02,35,40,37.5
2015-01-03,40,45,42.5
2015-01-04,30,36,33
2015-01-05,30,40,35
2015-01-06,30,36,33
2015-01-07,25,30,27.5
2015-01-08,25,30,27.5
2015-01-09,16,22,19
2015-01-11,20,25,22.5
2015-01-12,18,22,20
2015-01-13,20,25,22.5
2015-01-14,20,25,22.5
2015-01-15,25,30,27.5
2015-01-16,28,32,30
2015-01-17,25,30,27.5
2015-01-18,26,30,28
2015-01-19,25,30,27.5
2015-01-20,25,30,27.5
2015-01-21,25,30,27.5
2015-01-22,25,30,27.5
2015-01-23,25,30,27.5
2015-01-25,22,24,23
2015-01-26,22,28,25
2015-01-27,20,22,21
2015-01-28,16,20,18
2015-01-29,15,20,17.5
2015-01-31,15,20,17.5
2015-02-01,14,18,16
2015-02-02,15,20,17.5
2015-02-03,18,22,20
2015-02-04,14,18,16
2015-02-05,14,18,16
2015-02-06,14,18,16
2015-02-07,16,20,18
2015-02-08,16,20,18
2015-02-09,15,20,17.5
2015-02-10,16,20,18
2015-02-11,15,20,17.5
2015-02-12,15,18,16.5
2015-02-13,16,20,18
2015-02-14,15,18,16.5
2015-02-15,15,18,16.5
2015-02-16,15,20,17.5
2015-02-18,12,16,14
2015-02-19,12,18,15
2015-02-20,12,16,14
2015-02-22,14,18,16
2015-02-23,14,18,16
2015-02-24,12,16,14
2015-02-25,14,18,16
2015-02-26,12,16,14
2015-02-27,12,18,15
2015-03-01,16,20,18
2015-03-02,16,20,18
2015-03-03,18,22,20
2015-03-06,18,24,21
2015-03-09,16,20,18
2015-03-10,16,20,18
2015-03-11,38,40,39
2015-03-12,30,36,33
2015-03-13,30,36,33
2015-03-14,30,35,32.5
2015-03-15,30,35,32.5
2015-03-16,40,44,42
2015-03-17,40,45,42.5
2015-03-18,40,45,42.5
2015-03-19,50,60,55
2015-03-20,50,60,55
2015-03-21,50,60,55
2015-03-22,50,60,55
2015-03-23,50,55,52.5
2015-03-24,50,55,52.5
2015-03-25,45,50,47.5
2015-03-26,40,50,45
2015-03-27,50,60,55
2015-03-28,50,55,52.5
2015-03-29,50,52,51
2015-03-30,50,55,52.5
2015-03-31,35,40,37.5
2015-04-01,28,30,29
2015-04-02,34,36,35
2015-04-03,30,35,32.5
2015-04-04,30,35,32.5
2015-04-05,30,35,32.5
2015-04-06,28,32,30
2015-04-07,25,30,27.5
2015-04-08,30,35,32.5
2015-04-10,40,45,42.5
2015-04-12,35,40,37.5
2015-04-13,32,35,33.5
2015-04-14,35,40,37.5
2015-04-15,30,35,32.5
2015-04-16,30,35,32.5
2015-04-17,30,35,32.5
2015-04-18,30,35,32.5
2015-04-19,30,35,32.5
2015-04-20,20,25,22.5
2015-04-21,30,35,32.5
2015-04-22,25,30,27.5
2015-04-23,30,35,32.5
2015-04-24,50,55,52.5
2015-04-25,50,60,55
2015-04-26,35,40,37.5
2015-04-27,35,35,35
2015-04-28,50,55,52.5
2015-04-29,55,60,57.5
2015-04-30,30,35,32.5
2015-05-01,30,35,32.5
2015-05-02,25,30,27.5
2015-05-03,12,15,13.5
2015-05-04,30,35,32.5
2015-05-05,45,50,47.5
2015-05-06,60,65,62.5
2015-05-07,55,60,57.5
2015-05-08,50,60,55
2015-05-10,50,55,52.5
2015-05-11,50,52,51
2015-05-12,40,45,42.5
2015-05-13,35,40,37.5
2015-05-14,35,40,37.5
2015-05-15,30,40,35
2015-05-16,30,36,33
2015-05-17,30,35,32.5
2015-05-18,30,35,32.5
2015-05-19,30,35,32.5
2015-05-20,35,40,37.5
2015-05-21,35,40,37.5
2015-05-22,60,65,62.5
2015-05-23,65,75,70
2015-05-24,70,75,72.5
2015-05-25,70,75,72.5
2015-05-26,70,75,72.5
2015-05-27,70,75,72.5
2015-05-28,70,75,72.5
2015-05-29,70,75,72.5
2015-05-30,70,80,75
2015-05-31,60,65,62.5
2015-06-01,50,55,52.5
2015-06-02,50,55,52.5
2015-06-03,55,60,57.5
2015-06-04,55,60,57.5
2015-06-05,55,60,57.5
2015-06-06,55,70,62.5
2015-06-07,40,45,42.5
2015-06-08,45,50,47.5
2015-06-09,45,50,47.5
2015-06-10,40,45,42.5
2015-06-11,50,55,52.5
2015-06-12,45,50,47.5
2015-06-13,45,55,50
2015-06-14,50,55,52.5
2015-06-15,38,43,40.5
2015-06-16,30,36,33
2015-06-17,38,40,39
2015-06-18,35,40,37.5
2015-06-19,35,40,37.5
2015-06-20,30,40,35
2015-06-21,35,40,37.5
2015-06-22,30,35,32.5
2015-06-23,34,38,36
2015-06-24,40,45,42.5
2015-06-25,35,43,39
2015-06-26,35,40,37.5
2015-06-27,30,50,40
2015-06-28,40,45,42.5
2015-06-29,40,50,45
2015-06-30,40,50,45
2015-07-01,40,50,45
2015-07-02,40,50,45
2015-07-03,35,40,37.5
2015-07-04,30,42,36
2015-07-05,40,50,45
2015-07-06,40,50,45
2015-07-07,50,60,55
2015-07-08,50,60,55
2015-07-09,50,60,55
2015-07-10,50,60,55
2015-07-11,50,60,55
2015-07-12,60,70,65
2015-07-13,60,70,65
2015-07-14,60,70,65
2015-07-15,50,60,55
2015-07-16,50,60,55
2015-07-17,50,60,55
2015-07-18,50,60,55
2015-07-19,50,60,55
2015-07-20,50,60,55
2015-07-21,60,70,65
2015-07-22,50,60,55
2015-07-23,50,60,55
2015-07-24,50,60,55
2015-07-25,40,50,45
2015-07-26,40,50,45
2015-07-27,40,50,45
2015-07-28,40,50,45
2015-07-29,45,55,50
2015-07-30,45,55,50
2015-07-31,45,55,50
2015-08-01,45,54,49.5
2015-08-02,50,60,55
2015-08-03,50,60,55
2015-08-04,50,60,55
2015-08-05,50,60,55
2015-08-06,60,70,65
2015-08-07,60,68,64
2015-08-08,68,80,74
2015-08-09,70,80,75
2015-08-10,70,75,72.5
2015-08-11,60,70,65
2015-08-12,60,70,65
2015-08-13,50,60,55
2015-08-14,45,55,50
2015-08-15,44,50,47
2015-08-16,40,50,45
2015-08-17,40,50,45
2015-08-18,40,50,45
2015-08-19,35,45,40
2015-08-20,35,40,37.5
2015-08-21,35,40,37.5
2015-08-22,30,40,35
2015-08-23,35,40,37.5
2015-08-24,35,40,37.5
2015-08-25,40,50,45
2015-08-26,40,50,45
2015-08-27,50,60,55
2015-08-28,55,60,57.5
2015-08-29,50,55,52.5
2015-08-30,45,50,47.5
2015-08-31,40,45,42.5
2015-09-01,35,40,37.5
2015-09-02,30,40,35
2015-09-03,30,40,35
2015-09-04,30,35,32.5
2015-09-05,28,30,29
2015-09-06,30,35,32.5
2015-09-07,28,35,31.5
2015-09-08,28,35,31.5
2015-09-09,25,30,27.5
2015-09-10,25,30,27.5
2015-09-11,25,30,27.5
2015-09-12,24,28,26
2015-09-13,30,40,35
2015-09-14,35,45,40
2015-09-15,28,35,31.5
2015-09-16,25,35,30
2015-09-17,25,30,27.5
2015-09-18,25,35,30
2015-09-19,20,26,23
2015-09-20,25,30,27.5
2015-09-21,15,25,20
2015-09-22,20,25,22.5
2015-09-23,25,35,30
2015-09-24,20,30,25
2015-09-25,20,30,25
2015-09-26,18,26,22
2015-09-27,25,30,27.5
2015-09-28,20,30,25
2015-09-29,20,25,22.5
2015-09-30,20,30,25
2015-10-01,20,30,25
2015-10-02,20,25,22.5
2015-10-03,16,24,20
2015-10-04,20,25,22.5
2015-10-05,15,20,17.5
2015-10-06,15,20,17.5
2015-10-07,20,25,22.5
2015-10-08,20,25,22.5
2015-10-09,20,25,22.5
2015-10-10,18,25,21.5
2015-10-11,20,25,22.5
2015-10-12,20,30,25
2015-10-13,20,25,22.5
2015-10-14,15,25,20
2015-10-15,15,25,20
2015-10-16,15,25,20
2015-10-17,12,16,14
2015-10-18,15,20,17.5
2015-10-19,15,25,20
2015-10-20,15,20,17.5
2015-10-21,20,30,25
2015-10-22,40,50,45
2015-10-23,50,60,55
2015-10-24,30,35,32.5
2015-10-25,20,30,25
2015-10-26,20,25,22.5
2015-10-27,15,20,17.5
2015-10-28,10,20,15
2015-10-29,10,20,15
2015-10-30,40,50,45
2015-10-31,24,35,29.5
2015-11-01,20,30,25
2015-11-02,20,30,25
2015-11-03,25,30,27.5
2015-11-04,40,45,42.5
2015-11-05,40,50,45
2015-11-06,40,50,45
2015-11-07,44,55,49.5
2015-11-08,60,70,65
2015-11-09,50,60,55
2015-11-10,50,60,55
2015-11-11,60,70,65
2015-11-12,50,60,55
2015-11-13,55,60,57.5
2015-11-14,56,68,62
2015-11-15,90,100,95
2015-11-16,55,65,60
2015-11-17,45,55,50
2015-11-18,30,40,35
2015-11-19,35,45,40
2015-11-20,50,60,55
2015-11-21,50,56,53
2015-11-22,60,70,65
2015-11-23,70,75,72.5
2015-11-24,50,60,55
2015-11-25,60,70,65
2015-11-26,60,70,65
2015-11-27,60,70,65
2015-11-28,55,65,60
2015-11-29,50,65,57.5
2015-11-30,50,60,55
2015-12-01,50,60,55
2015-12-02,50,60,55
2015-12-03,50,60,55
2015-12-04,45,50,47.5
2015-12-05,42,52,47
2015-12-06,40,50,45
2015-12-07,45,55,50
2015-12-08,40,50,45
2015-12-09,50,55,52.5
2015-12-10,45,50,47.5
2015-12-11,45,50,47.5
2015-12-12,45,58,51.5
2015-12-13,45,50,47.5
2015-12-14,45,50,47.5
2015-12-15,45,55,50
2015-12-16,45,50,47.5
2015-12-17,40,50,45
2015-12-18,40,50,45
2015-12-19,35,45,40
2015-12-20,40,50,45
2015-12-21,40,50,45
2015-12-22,40,50,45
2015-12-23,40,50,45
2015-12-24,40,50,45
2015-12-25,45,52,48.5
2015-12-26,50,60,55
2015-12-27,40,50,45
2015-12-28,40,50,45
2015-12-29,40,50,45
2015-12-30,40,45,42.5
2015-12-31,40,50,45
2016-01-01,40,50,45
2016-01-02,35,44,39.5
2016-01-03,30,40,35
2016-01-04,30,40,35
2016-01-05,25,30,27.5
2016-01-06,20,30,25
2016-01-07,15,20,17.5
2016-01-08,15,20,17.5
2016-01-09,15,20,17.5
2016-01-10,15,20,17.5
2016-01-11,15,20,17.5
2016-01-12,15,20,17.5
2016-01-13,15,20,17.5
2016-01-14,15,20,17.5
2016-01-15,15,20,17.5
2016-01-16,15,24,19.5
2016-01-17,15,20,17.5
2016-01-18,15,20,17.5
2016-01-19,15,20,17.5
2016-01-20,15,20,17.5
2016-01-21,15,20,17.5
2016-01-22,15,20,17.5
2016-01-23,25,30,27.5
2016-01-24,20,30,25
2016-01-25,20,30,25
2016-01-26,18,25,21.5
2016-01-27,15,20,17.5
2016-01-28,15,20,17.5
2016-01-29,20,25,22.5
2016-01-30,20,25,22.5
2016-01-31,15,20,17.5
2016-02-01,20,30,25
2016-02-02,20,30,25
2016-02-03,20,30,25
2016-02-04,30,35,32.5
2016-02-05,25,30,27.5
2016-02-06,25,30,27.5
2016-02-07,20,30,25
2016-02-08,25,30,27.5
2016-02-09,20,25,22.5
2016-02-10,20,30,25
2016-02-11,25,30,27.5
2016-02-12,25,30,27.5
2016-02-13,20,25,22.5
2016-02-14,25,30,27.5
2016-02-15,25,30,27.5
2016-02-16,25,30,27.5
2016-02-17,25,30,27.5
2016-02-18,25,30,27.5
2016-02-19,25,30,27.5
2016-02-20,30,35,32.5
2016-02-21,20,30,25
2016-02-22,20,25,22.5
2016-02-23,20,30,25
2016-02-24,25,30,27.5
2016-02-25,20,30,25
2016-02-26,20,25,22.5
2016-02-27,20,24,22
2016-02-28,20,25,22.5
2016-02-29,20,30,25
2016-03-01,20,25,22.5
2016-03-02,25,30,27.5
2016-03-04,25,30,27.5
2016-03-05,30,35,32.5
2016-03-06,30,40,35
2016-03-07,25,32,28.5
2016-03-08,25,28,26.5
2016-03-09,20,25,22.5
2016-03-10,25,30,27.5
2016-03-11,25,30,27.5
2016-03-12,28,35,31.5
2016-03-13,25,30,27.5
2016-03-15,35,40,37.5
2016-03-16,35,40,37.5
2016-03-17,30,40,35
2016-03-18,35,40,37.5
2016-03-19,38,40,39
2016-03-20,40,45,42.5
2016-03-21,40,50,45
2016-03-22,40,50,45
2016-03-23,40,45,42.5
2016-03-24,40,50,45
2016-03-25,40,50,45
2016-03-26,37,42,39.5
2016-03-27,40,45,42.5
2016-03-28,40,45,42.5
2016-03-29,30,40,35
2016-03-30,30,35,32.5
2016-03-31,30,35,32.5
2016-04-01,25,30,27.5
2016-04-02,35,40,37.5
2016-04-03,30,35,32.5
2016-04-04,25,30,27.5
2016-04-05,25,30,27.5
2016-04-06,25,30,27.5
2016-04-07,25,30,27.5
2016-04-08,35,40,37.5
2016-04-09,28,35,31.5
2016-04-10,25,30,27.5
2016-04-11,25,30,27.5
2016-04-12,22,30,26
2016-04-13,25,30,27.5
2016-04-14,25,30,27.5
2016-04-15,25,30,27.5
2016-04-16,20,25,22.5
2016-04-17,20,25,22.5
2016-04-18,15,20,17.5
2016-04-19,15,20,17.5
2016-04-20,15,20,17.5
2016-04-21,15,20,17.5
2016-04-22,20,25,22.5
2016-04-23,25,30,27.5
2016-04-24,30,35,32.5
2016-04-25,30,40,35
2016-04-26,30,40,35
2016-04-27,35,45,40
2016-04-28,38,45,41.5
2016-04-29,45,50,47.5
2016-04-30,40,45,42.5
2016-05-01,30,42,36
2016-05-02,40,50,45
2016-05-03,40,50,45
2016-05-04,50,60,55
2016-05-05,60,70,65
2016-05-06,60,65,62.5
2016-05-07,60,65,62.5
2016-05-08,50,60,55
2016-05-09,50,60,55
2016-05-10,50,60,55
2016-05-11,50,60,55
2016-05-12,50,60,55
2016-05-13,50,60,55
2016-05-14,55,60,57.5
2016-05-15,60,65,62.5
2016-05-16,50,55,52.5
2016-05-17,50,60,55
2016-05-18,45,55,50
2016-05-19,55,65,60
2016-05-20,70,80,75
2016-05-21,60,70,65
2016-05-22,70,80,75
2016-05-23,70,80,75
2016-05-24,60,70,65
2016-05-25,50,60,55
2016-05-26,50,60,55
2016-05-27,50,60,55
2016-05-28,60,70,65
2016-05-29,50,60,55
2016-05-30,60,70,65
2016-05-31,60,70,65
2016-06-01,50,60,55
2016-06-02,60,70,65
2016-06-03,60,70,65
2016-06-04,50,60,55
2016-06-05,60,70,65
2016-06-06,70,80,75
2016-06-07,50,60,55
2016-06-08,50,60,55
2016-06-09,40,50,45
2016-06-10,50,60,55
2016-06-11,40,55,47.5
2016-06-12,50,60,55
2016-06-13,50,60,55
2016-06-14,35,45,40
2016-06-15,35,40,37.5
2016-06-16,30,38,34
2016-06-17,40,50,45
2016-06-18,25,40,32.5
2016-06-19,40,50,45
2016-06-20,40,50,45
2016-06-21,45,50,47.5
2016-06-22,50,60,55
2016-06-23,50,60,55
2016-06-24,40,50,45
2016-06-25,30,40,35
2016-06-26,50,60,55
2016-06-27,50,55,52.5
2016-06-28,60,70,65
2016-06-29,60,70,65
2016-06-30,60,70,65
